,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,lng,lat,Location,PdId,zip_code,18-24 Total,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25 Total,25 Less than 9th grade,25 9th to 12th grade,25 High school graduate,"25 Some college, no degree",25 Associate's degree,25 Bachelor's degree,25 Graduate or professional degree,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Median household income,Mean household income,Median family income,Mean family income,Per capita income,Median nonfamily income,Mean nonfamily income,Median earnings for workers,Civilian noninstitutionalized population,With health insurance coverage,No health insurance coverage
3873,186096480,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/29/2018,17:00,NORTHERN,NONE,VANNESS AV / OFARRELL ST,-122.42119522181522,37.78475365775609,POINT (-122.42119522181522 37.78475365775609),18609648006372,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3874,180317892,WARRANTS,WARRANT ARREST,Sunday,04/29/2018,16:46,NORTHERN,"ARREST, BOOKED",700 Block of EDDY ST,-122.42002595593857,37.78305001407372,POINT (-122.42002595593856 37.78305001407373),18031789263010,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3875,180317723,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Sunday,04/29/2018,16:24,NORTHERN,"ARREST, BOOKED",1300 Block of BUSH ST,-122.41950819752148,37.788856542138255,POINT (-122.41950819752148 37.78885654213825),18031772309215,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3876,180317723,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,04/29/2018,16:24,NORTHERN,"ARREST, BOOKED",1300 Block of BUSH ST,-122.41950819752148,37.788856542138255,POINT (-122.41950819752148 37.78885654213825),18031772362050,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3877,180317723,WARRANTS,WARRANT ARREST,Sunday,04/29/2018,16:24,NORTHERN,"ARREST, BOOKED",1300 Block of BUSH ST,-122.41950819752148,37.788856542138255,POINT (-122.41950819752148 37.78885654213825),18031772363010,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3878,180317654,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/29/2018,16:05,NORTHERN,NONE,2000 Block of POLK ST,-122.4217455853776,37.795486487734344,POINT (-122.42174558537761 37.79548648773434),18031765464020,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3879,180317701,ASSAULT,BATTERY,Sunday,04/29/2018,16:00,NORTHERN,"ARREST, BOOKED",GEARY BL / VANNESS AV,-122.42139581911471,37.78568433894721,POINT (-122.4213958191147 37.78568433894721),18031770104134,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3880,180317701,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,04/29/2018,16:00,NORTHERN,"ARREST, BOOKED",GEARY BL / VANNESS AV,-122.42139581911471,37.78568433894721,POINT (-122.4213958191147 37.78568433894721),18031770128160,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3881,180317290,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/29/2018,13:00,NORTHERN,NONE,WASHINGTON ST / OCTAVIA ST,-122.42780785120328,37.792424980988095,POINT (-122.42780785120327 37.792424980988095),18031729072000,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3882,180317024,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,04/29/2018,12:07,CENTRAL,NONE,900 Block of HYDE ST,-122.41704429261387,37.78959527743222,POINT (-122.41704429261387 37.78959527743222),18031702464070,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3883,180316963,NON-CRIMINAL,AIDED CASE,Sunday,04/29/2018,12:02,NORTHERN,NONE,900 Block of EDDY ST,-122.42329022516846,37.782520505998065,POINT (-122.42329022516846 37.78252050599806),18031696351040,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3884,186096731,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/29/2018,11:40,CENTRAL,NONE,LOMBARD ST / LARKIN ST,-122.42126135847984,37.80175868680079,POINT (-122.42126135847985 37.80175868680079),18609673106244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3885,180316656,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ A KNIFE,Sunday,04/29/2018,09:06,NORTHERN,"ARREST, BOOKED",1300 Block of FRANKLIN ST,-122.42332939522905,37.78662662692111,POINT (-122.42332939522903 37.78662662692111),18031665603022,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3886,186096957,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/29/2018,03:00,CENTRAL,NONE,BUSH ST / LARKIN ST,-122.41865829482944,37.78890983994209,POINT (-122.41865829482943 37.78890983994209),18609695728150,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3887,186098646,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,23:48,NORTHERN,NONE,OFARRELL ST / VANNESS AV,-122.42119522181522,37.78475365775609,POINT (-122.42119522181522 37.78475365775609),18609864606244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3888,180316214,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,04/28/2018,23:45,NORTHERN,NONE,ELLIS ST / GOUGH ST,-122.42429589127545,37.78339830749756,POINT (-122.42429589127546 37.78339830749756),18031621403074,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3889,186096123,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,23:10,NORTHERN,NONE,ELLIS ST / POLK ST,-122.41936629479694,37.78402804520321,POINT (-122.41936629479697 37.7840280452032),18609612306244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3890,180316167,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,04/28/2018,22:49,NORTHERN,"ARREST, BOOKED",1400 Block of LARKIN ST,-122.41906241543238,37.79126353611317,POINT (-122.41906241543238 37.79126353611317),18031616727130,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3891,180316098,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Saturday,04/28/2018,22:40,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41508872104643,37.7836719564372,POINT (-122.41508872104644 37.783671956437196),18031609803072,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3892,180316098,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Saturday,04/28/2018,22:40,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41508872104643,37.7836719564372,POINT (-122.41508872104644 37.783671956437196),18031609828161,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3893,180325776,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,04/28/2018,22:30,CENTRAL,NONE,1000 Block of BUSH ST,-122.4145768969998,37.78947680757231,POINT (-122.4145768969998 37.78947680757231),18032577661030,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3894,180316327,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,22:00,NORTHERN,NONE,1000 Block of OFARRELL ST,-122.4220421407785,37.78470229655685,POINT (-122.4220421407785 37.784702296556844),18031632706244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3895,186097397,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,22:00,NORTHERN,NONE,OFARRELL ST / FRANKLIN ST,-122.42284079465296,37.78454553552158,POINT (-122.42284079465297 37.78454553552158),18609739706244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3896,180316026,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,04/28/2018,20:56,NORTHERN,NONE,600 Block of EDDY ST,-122.41836018197365,37.78314989782107,POINT (-122.41836018197363 37.78314989782107),18031602604012,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3897,180315802,ASSAULT,ATTEMPTED SIMPLE ASSAULT,Saturday,04/28/2018,19:50,NORTHERN,NONE,BUSH ST / VANNESS AV,-122.42194948754688,37.7884881521135,POINT (-122.42194948754688 37.7884881521135),18031580204114,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3898,186096907,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,19:10,TENDERLOIN,NONE,LEAVENWORTH ST / OFARRELL ST,-122.41461968690632,37.785583058847045,POINT (-122.41461968690632 37.785583058847045),18609690706244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3899,180315608,LARCENY/THEFT,ATTEMPTED THEFT FROM A BUILDING,Saturday,04/28/2018,17:45,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,POINT (-122.41506687647006 37.78356347963316),18031560806300,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3900,180315608,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/28/2018,17:45,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,POINT (-122.41506687647006 37.78356347963316),18031560872000,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3901,180315498,ROBBERY,ATTEMPTED ROBBERY WITH A GUN,Saturday,04/28/2018,17:22,NORTHERN,"ARREST, BOOKED",1400 Block of POLK ST,-122.4205239362925,37.790117249051654,POINT (-122.4205239362925 37.79011724905166),18031549803471,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3902,180315498,OTHER OFFENSES,PROBATION VIOLATION,Saturday,04/28/2018,17:22,NORTHERN,"ARREST, BOOKED",1400 Block of POLK ST,-122.4205239362925,37.790117249051654,POINT (-122.4205239362925 37.79011724905166),18031549826170,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3903,180315341,ASSAULT,BATTERY,Saturday,04/28/2018,16:55,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.41894011095707,37.78604922300279,POINT (-122.41894011095708 37.78604922300279),18031534104134,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3904,180315153,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Saturday,04/28/2018,15:51,NORTHERN,"ARREST, BOOKED",600 Block of EDDY ST,-122.41838200860715,37.78325837709494,POINT (-122.41838200860717 37.78325837709494),18031515315162,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3905,180315012,ASSAULT,BATTERY,Saturday,04/28/2018,14:42,NORTHERN,NONE,700 Block of POLK ST,-122.41925042196988,37.78380692045594,POINT (-122.41925042196989 37.78380692045594),18031501204134,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3906,180315012,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,04/28/2018,14:42,NORTHERN,NONE,700 Block of POLK ST,-122.41925042196988,37.78380692045594,POINT (-122.41925042196989 37.78380692045594),18031501219090,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3907,180315012,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,04/28/2018,14:42,NORTHERN,NONE,700 Block of POLK ST,-122.41925042196988,37.78380692045594,POINT (-122.41925042196989 37.78380692045594),18031501264085,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3908,180314923,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,14:37,CENTRAL,NONE,GREENWICH ST / LEAVENWORTH ST,-122.41780061524568,37.80126838394398,POINT (-122.41780061524568 37.80126838394398),18031492306244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3909,186096797,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,14:30,CENTRAL,NONE,LARKIN ST / POST ST,-122.41827417165968,37.7870372043685,POINT (-122.41827417165969 37.78703720436851),18609679706244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3910,180314939,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,04/28/2018,14:00,CENTRAL,NONE,900 Block of CHESTNUT ST,-122.41861162662823,37.80313267413357,POINT (-122.41861162662825 37.803132674133565),18031493906243,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3911,180314939,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/28/2018,14:00,CENTRAL,NONE,900 Block of CHESTNUT ST,-122.41861162662823,37.80313267413357,POINT (-122.41861162662825 37.803132674133565),18031493972000,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3912,180314763,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,04/28/2018,13:40,TENDERLOIN,NONE,500 Block of ELLIS ST,-122.41541417863054,37.78447665902199,POINT (-122.41541417863054 37.78447665902199),18031476304138,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3913,180314763,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,04/28/2018,13:40,TENDERLOIN,NONE,500 Block of ELLIS ST,-122.41541417863054,37.78447665902199,POINT (-122.41541417863054 37.78447665902199),18031476315200,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3914,180314832,ASSAULT,BATTERY,Saturday,04/28/2018,13:40,NORTHERN,"ARREST, BOOKED",FERN ST / VANNESS AV,-122.42186100616809,37.78801163189618,POINT (-122.42186100616809 37.78801163189619),18031483204134,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3915,180315197,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/28/2018,12:52,NORTHERN,NONE,EDDY ST / LARKIN ST,-122.41753069697998,37.78331075399689,POINT (-122.41753069697998 37.78331075399689),18031519764020,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3916,186096026,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,11:25,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.4279911519107,37.78495312416125,POINT (-122.4279911519107 37.78495312416125),18609602606244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3917,180314622,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,10:00,CENTRAL,NONE,LOMBARD ST / LEAVENWORTH ST,-122.41797014111825,37.80220232037087,POINT (-122.41797014111825 37.80220232037087),18031462206244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3918,180314622,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/28/2018,10:00,CENTRAL,NONE,LOMBARD ST / LEAVENWORTH ST,-122.41797014111825,37.80220232037087,POINT (-122.41797014111825 37.80220232037087),18031462272000,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3919,186106249,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/28/2018,09:45,CENTRAL,NONE,0 Block of RUSSELL ST,-122.41946840061381,37.79860550487467,POINT (-122.41946840061381 37.79860550487467),18610624909320,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3920,180313953,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Saturday,04/28/2018,05:03,TENDERLOIN,NONE,600 Block of ELLIS ST,-122.41691614218824,37.78439444920679,POINT (-122.41691614218824 37.784394449206786),18031395304144,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3921,180313953,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,04/28/2018,05:03,TENDERLOIN,NONE,600 Block of ELLIS ST,-122.41691614218824,37.78439444920679,POINT (-122.41691614218824 37.784394449206786),18031395364070,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3922,180315266,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Saturday,04/28/2018,03:00,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.41440602985548,37.784190715111855,POINT (-122.41440602985547 37.784190715111855),18031526602004,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3923,180315266,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,04/28/2018,03:00,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.41440602985548,37.784190715111855,POINT (-122.41440602985547 37.784190715111855),18031526605081,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3924,180313812,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,04/28/2018,02:22,NORTHERN,NONE,SUTTER ST / POLK ST,-122.42012031920376,37.78775706024115,POINT (-122.42012031920376 37.78775706024115),18031381204013,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3925,180313884,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,04/28/2018,02:00,CENTRAL,"ARREST, BOOKED",1000 Block of BUSH ST,-122.4145768969998,37.78947680757231,POINT (-122.4145768969998 37.78947680757231),18031388404138,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3926,186096402,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/28/2018,00:01,NORTHERN,NONE,1800 Block of BUSH ST,-122.42772174261408,37.78780870171314,POINT (-122.42772174261407 37.78780870171314),18609640206244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3927,180313527,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,04/27/2018,23:00,CENTRAL,NONE,700 Block of NORTHPOINT ST,-122.4195705165635,37.80587808961938,POINT (-122.4195705165635 37.805878089619384),18031352715040,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3928,180314014,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/27/2018,23:00,TENDERLOIN,NONE,LEAVENWORTH ST / OFARRELL ST,-122.41461968690632,37.785583058847045,POINT (-122.41461968690632 37.785583058847045),18031401406244,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3929,180330678,ASSAULT,THREATS AGAINST LIFE,Friday,04/27/2018,20:40,CENTRAL,NONE,900 Block of POST ST,-122.41682519978643,37.78727715461704,POINT (-122.41682519978644 37.787277154617044),18033067819057,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3930,180312927,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/27/2018,18:50,NORTHERN,NONE,800 Block of EDDY ST,-122.42164525589735,37.78273350612079,POINT (-122.42164525589736 37.782733506120785),18031292706243,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3931,180318505,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,04/27/2018,18:40,CENTRAL,NONE,900 Block of HYDE ST,-122.41718099052963,37.78957797390907,POINT (-122.41718099052964 37.78957797390907),18031850528100,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3932,180312999,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Friday,04/27/2018,18:30,CENTRAL,NONE,1200 Block of FILBERT ST,-122.4200664544189,37.799972485842794,POINT (-122.4200664544189 37.7999724858428),18031299926145,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3933,180319218,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Friday,04/27/2018,16:00,NORTHERN,NONE,VANNESS AV / PINE ST,-122.42213951148828,37.78941076334573,POINT (-122.42213951148828 37.78941076334573),18031921809024,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
3934,180328043,ASSAULT,BATTERY,Friday,04/27/2018,15:10,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647006,37.78356347963315,POINT (-122.41506687647006 37.78356347963316),18032804304134,94109,4099,189,501,1509,1900,49555,2528,1617,5078,6291,1821,19627,12593,63578,49145,49133,46405,2728,12,14433,109747.0,150063,107366,151794,59660,104202,140563,53724,73183,67675,5508
