IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
180351969,MISSING PERSON,MISSING ADULT,Tuesday,05/01/2018,10:00,NORTHERN,NONE,800 Block of FULTON ST,-122.43114907344095,37.77769840690097,POINT (-122.43114907344095 37.77769840690097),18035196974000
186100978,NON-CRIMINAL,LOST PROPERTY,Tuesday,05/01/2018,10:00,SOUTHERN,NONE,700 Block of 4TH ST,-122.39454829302773,37.776665194159854,POINT (-122.39454829302773 37.776665194159854),18610097871000
180321984,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,09:52,MISSION,NONE,2800 Block of MARIPOSA ST,-122.41169422401819,37.76288899030096,POINT (-122.41169422401819 37.76288899030096),18032198406244
180321978,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,05/01/2018,09:50,SOUTHERN,NONE,0 Block of 6TH ST,-122.40901120663871,37.781134056824314,POINT (-122.40901120663871 37.781134056824314),18032197864070
180321893,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,05/01/2018,09:47,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40950430935028,37.781526271747,POINT (-122.40950430935028 37.781526271747),18032189316710
180322512,FRAUD,"TRICK AND DEVICE, PETTY THEFT",Tuesday,05/01/2018,09:45,RICHMOND,NONE,32ND AV / BALBOA ST,-122.49195814556627,37.77595926916355,POINT (-122.49195814556627 37.77595926916355),18032251210110
186102861,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,09:35,SOUTHERN,NONE,BRANNAN ST / 2ND ST,-122.39208230532113,37.7818457722573,POINT (-122.39208230532113 37.7818457722573),18610286106244
180321837,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,05/01/2018,09:30,MISSION,"ARREST, BOOKED",22ND ST / ALABAMA ST,-122.41127340809435,37.75588828399118,POINT (-122.41127340809435 37.75588828399118),18032183765010
180321837,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,05/01/2018,09:30,MISSION,"ARREST, BOOKED",22ND ST / ALABAMA ST,-122.41127340809435,37.75588828399118,POINT (-122.41127340809435 37.75588828399118),18032183765015
180322120,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,09:30,NORTHERN,NONE,MCALLISTER ST / GOUGH ST,-122.42354523204224,37.77967200554797,POINT (-122.42354523204224 37.77967200554797),18032212006243
180321934,NON-CRIMINAL,FOUND PROPERTY,Tuesday,05/01/2018,09:25,PARK,NONE,0 Block of PIERCE ST,-122.43352162809505,37.77027976626988,POINT (-122.43352162809505 37.77027976626988),18032193472000
180321865,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,05/01/2018,09:20,SOUTHERN,"ARREST, BOOKED",7TH ST / MARKET ST,-122.41251534135559,37.78047774805081,POINT (-122.41251534135559 37.78047774805081),18032186565010
180321865,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Tuesday,05/01/2018,09:20,SOUTHERN,"ARREST, BOOKED",7TH ST / MARKET ST,-122.41251534135559,37.78047774805081,POINT (-122.41251534135559 37.78047774805081),18032186565060
180321887,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/01/2018,09:14,CENTRAL,NONE,100 Block of TELEGRAPHHILL BL,-122.4066564203586,37.80272480901562,POINT (-122.4066564203586 37.80272480901562),18032188764020
180321859,NON-CRIMINAL,"AIDED CASE, DOG BITE",Tuesday,05/01/2018,09:00,RICHMOND,"ARREST, BOOKED",CALIFORNIA ST / 14TH AV,-122.47312100345484,37.784420754923495,POINT (-122.47312100345484 37.784420754923495),18032185964010
180323015,NON-CRIMINAL,AIDED CASE,Tuesday,05/01/2018,09:00,TARAVAL,NONE,1300 Block of 12TH AV,-122.46938656371279,37.76295021127277,POINT (-122.46938656371279 37.76295021127277),18032301551040
180324182,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,05/01/2018,09:00,SOUTHERN,NONE,MISSION ST / BEALE ST,-122.39581547549128,37.79115271665355,POINT (-122.39581547549128 37.79115271665355),18032418207023
180325873,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,05/01/2018,09:00,MISSION,NONE,400 Block of 14TH ST,-122.42333189139529,37.768126551679536,POINT (-122.42333189139529 37.768126551679536),18032587305041
186099105,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,05/01/2018,09:00,MISSION,NONE,VALENCIA ST / 26TH ST,-122.42035478086113,37.74890630518287,POINT (-122.42035478086113 37.74890630518287),18609910506372
180322465,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Tuesday,05/01/2018,08:50,RICHMOND,NONE,GEARY BL / 25TH AV,-122.48473172893206,37.780091707803976,POINT (-122.48473172893206 37.780091707803976),18032246564060
180322108,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Tuesday,05/01/2018,08:44,INGLESIDE,NONE,0 Block of MELRA CT,-122.41069728496574,37.70986064575966,POINT (-122.41069728496574 37.70986064575966),18032210851041
180321796,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Tuesday,05/01/2018,08:27,PARK,"ARREST, BOOKED",GEARY BL / SCOTT ST,-122.4378508825576,37.78371743338027,POINT (-122.4378508825576 37.78371743338027),18032179619010
180321796,TRESPASS,LODGING WITHOUT PERMISSION,Tuesday,05/01/2018,08:27,PARK,"ARREST, BOOKED",GEARY BL / SCOTT ST,-122.4378508825576,37.78371743338027,POINT (-122.4378508825576 37.78371743338027),18032179627199
180321796,WARRANTS,WARRANT ARREST,Tuesday,05/01/2018,08:27,PARK,"ARREST, BOOKED",GEARY BL / SCOTT ST,-122.4378508825576,37.78371743338027,POINT (-122.4378508825576 37.78371743338027),18032179663010
180324900,NON-CRIMINAL,LOST PROPERTY,Tuesday,05/01/2018,08:00,TENDERLOIN,NONE,100 Block of ELLIS ST,-122.40827072403444,37.785494142418614,POINT (-122.40827072403444 37.785494142418614),18032490071000
186099804,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,08:00,NORTHERN,NONE,TURK ST / WEBSTER ST,-122.43042495533437,37.78071600849889,POINT (-122.43042495533437 37.78071600849889),18609980406244
186102758,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,05/01/2018,08:00,SOUTHERN,NONE,7TH ST / HARRISON ST,-122.40630013873282,37.77551311299367,POINT (-122.40630013873282 37.77551311299367),18610275806372
180321730,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Tuesday,05/01/2018,07:52,NORTHERN,"ARREST, BOOKED",MYRTLE ST / LARKIN ST,-122.41799927869067,37.78564075266437,POINT (-122.41799927869067 37.78564075266437),18032173004012
180321730,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Tuesday,05/01/2018,07:52,NORTHERN,"ARREST, BOOKED",MYRTLE ST / LARKIN ST,-122.41799927869067,37.78564075266437,POINT (-122.41799927869067 37.78564075266437),18032173004022
180321730,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,05/01/2018,07:52,NORTHERN,"ARREST, BOOKED",MYRTLE ST / LARKIN ST,-122.41799927869067,37.78564075266437,POINT (-122.41799927869067 37.78564075266437),18032173015040
180326235,ASSAULT,BATTERY,Tuesday,05/01/2018,07:50,SOUTHERN,NONE,700 Block of HOWARD ST,-122.4015609675129,37.78408886803894,POINT (-122.4015609675129 37.78408886803894),18032623504134
180321752,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Tuesday,05/01/2018,07:47,BAYVIEW,NONE,BASS CR / WHITNEYYOUNG CR,-122.38469459061128,37.73376144434721,POINT (-122.38469459061128 37.73376144434721),18032175212027
180321768,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/01/2018,07:45,INGLESIDE,NONE,500 Block of SAN JOSE AV,-122.42148857951454,37.74680614707724,POINT (-122.42148857951454 37.74680614707724),18032176864020
180327227,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,05/01/2018,07:24,CENTRAL,NONE,700 Block of BUSH ST,-122.40961459678292,37.78999922535774,POINT (-122.40961459678292 37.78999922535774),18032722706304
180321611,NON-CRIMINAL,AIDED CASE,Tuesday,05/01/2018,06:59,CENTRAL,NONE,2900 Block of HYDE ST,-122.42090512409202,37.808056980261796,POINT (-122.42090512409202 37.808056980261796),18032161151040
180321702,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,05/01/2018,06:50,SOUTHERN,NONE,6TH ST / FOLSOM ST,-122.40561899802177,37.77850451909179,POINT (-122.40561899802177 37.77850451909179),18032170215040
180321702,ASSAULT,STALKING,Tuesday,05/01/2018,06:50,SOUTHERN,NONE,6TH ST / FOLSOM ST,-122.40561899802177,37.77850451909179,POINT (-122.40561899802177 37.77850451909179),18032170215201
180321702,ASSAULT,THREATS AGAINST LIFE,Tuesday,05/01/2018,06:50,SOUTHERN,NONE,6TH ST / FOLSOM ST,-122.40561899802177,37.77850451909179,POINT (-122.40561899802177 37.77850451909179),18032170219057
180324665,VEHICLE THEFT,STOLEN TRUCK,Tuesday,05/01/2018,06:00,NORTHERN,NONE,BUSH ST / OCTAVIA ST,-122.42686559013033,37.78786127883389,POINT (-122.42686559013033 37.78786127883389),18032466507025
180342689,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Tuesday,05/01/2018,06:00,SOUTHERN,NONE,600 Block of 8TH ST,-122.40458733688693,37.770706532943684,POINT (-122.40458733688693 37.770706532943684),18034268909024
180321912,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,05/01/2018,05:50,NORTHERN,NONE,1000 Block of EDDY ST,-122.42577891406009,37.78231923926429,POINT (-122.42577891406009 37.78231923926429),18032191205011
180321586,WARRANTS,WARRANT ARREST,Tuesday,05/01/2018,05:15,MISSION,"ARREST, BOOKED",200 Block of DIVISION ST,-122.40744902303611,37.769326110829084,POINT (-122.40744902303611 37.769326110829084),18032158663010
180324079,TRESPASS,TRESPASSING,Tuesday,05/01/2018,05:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18032407927195
180321649,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,05/01/2018,04:45,SOUTHERN,NONE,1600 Block of MARKET ST,-122.42218826142579,37.77269482368613,POINT (-122.42218826142579 37.77269482368613),18032164906374
180322330,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,04:28,TARAVAL,NONE,2000 Block of 31ST AV,-122.48893111710295,37.74899554588845,POINT (-122.48893111710295 37.74899554588845),18032233006244
180321592,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Tuesday,05/01/2018,04:15,BAYVIEW,NONE,1600 Block of JERROLD AV,-122.39034822877292,37.73926353800296,POINT (-122.39034822877292 37.73926353800296),18032159205061
180321627,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,05/01/2018,04:00,TENDERLOIN,NONE,600 Block of OFARRELL ST,-122.41535778665255,37.785544980367376,POINT (-122.41535778665255 37.785544980367376),18032162706304
180321564,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,05/01/2018,03:08,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40891322980787,37.78121165076627,POINT (-122.40891322980787 37.78121165076627),18032156406373
180321558,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,05/01/2018,03:05,SOUTHERN,NONE,0 Block of 6TH ST,-122.40942036456,37.78161502657858,POINT (-122.40942036456 37.78161502657858),18032155828150
180321536,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Tuesday,05/01/2018,03:04,INGLESIDE,NONE,3200 Block of FOLSOM ST,-122.41352138285446,37.74593467211137,POINT (-122.41352138285446 37.74593467211137),18032153605081
180321542,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,05/01/2018,03:00,SOUTHERN,NONE,200 Block of 10TH ST,-122.41353209908416,37.77345468079316,POINT (-122.41353209908416 37.77345468079316),18032154215040
180321718,ASSAULT,THREATS AGAINST LIFE,Tuesday,05/01/2018,03:00,RICHMOND,"ARREST, BOOKED",500 Block of 2ND AV,-122.4598603815232,37.77833528916281,POINT (-122.4598603815232 37.77833528916281),18032171819057
180322318,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,05/01/2018,03:00,NORTHERN,"ARREST, BOOKED",1000 Block of POLK ST,-122.41985827733934,37.78613712523799,POINT (-122.41985827733934 37.78613712523799),18032231806303
180321520,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Tuesday,05/01/2018,02:49,MISSION,"ARREST, BOOKED",SHOTWELL ST / 20TH ST,-122.4157812815926,37.75883121346786,POINT (-122.4157812815926 37.75883121346786),18032152013075
180321508,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Tuesday,05/01/2018,02:15,SOUTHERN,NONE,MCALLISTER ST / JONES ST,-122.41197948749405,37.780903969675826,POINT (-122.41197948749405 37.780903969675826),18032150810149
180321508,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,05/01/2018,02:15,SOUTHERN,NONE,MCALLISTER ST / JONES ST,-122.41197948749405,37.780903969675826,POINT (-122.41197948749405 37.780903969675826),18032150826170
180321508,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,05/01/2018,02:15,SOUTHERN,NONE,MCALLISTER ST / JONES ST,-122.41197948749405,37.780903969675826,POINT (-122.41197948749405 37.780903969675826),18032150865015
180321489,ASSAULT,BATTERY,Tuesday,05/01/2018,01:50,MISSION,"ARREST, BOOKED",18TH ST / CASTRO ST,-122.43500286429793,37.76088780611937,POINT (-122.43500286429793 37.76088780611937),18032148904134
180321495,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Tuesday,05/01/2018,01:45,TENDERLOIN,NONE,100 Block of ELLIS ST,-122.40909322854522,37.785389821778736,POINT (-122.40909322854522 37.785389821778736),18032149504012
186099111,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,01:45,MISSION,NONE,COLLINGWOOD ST / 19TH ST,-122.43595938118843,37.759221191963036,POINT (-122.43595938118843 37.759221191963036),18609911106244
180321473,ASSAULT,BATTERY,Tuesday,05/01/2018,01:32,CENTRAL,NONE,500 Block of GEARY ST,-122.4119558699062,37.78693919106971,POINT (-122.4119558699062 37.78693919106971),18032147304134
180321906,VEHICLE THEFT,STOLEN TRUCK,Tuesday,05/01/2018,01:00,INGLESIDE,NONE,1200 Block of BOWDOIN ST,-122.40831078023226,37.7203514651097,POINT (-122.40831078023226 37.7203514651097),18032190607025
180321467,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Tuesday,05/01/2018,00:44,MISSION,NONE,500 Block of SHOTWELL ST,-122.41578359285556,37.759620425995315,POINT (-122.41578359285556 37.759620425995315),18032146713075
180321467,SECONDARY CODES,JUVENILE INVOLVED,Tuesday,05/01/2018,00:44,MISSION,NONE,500 Block of SHOTWELL ST,-122.41578359285556,37.759620425995315,POINT (-122.41578359285556 37.759620425995315),18032146715500
180324706,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Tuesday,05/01/2018,00:38,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514814,37.75648641093089,POINT (-122.40653911514814 37.75648641093089),18032470602004
180321451,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,05/01/2018,00:36,MISSION,"ARREST, BOOKED",FOLSOM ST / 22ND ST,-122.41438929082938,37.755700366016896,POINT (-122.41438929082938 37.755700366016896),18032145165010
180321451,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,05/01/2018,00:36,MISSION,"ARREST, BOOKED",FOLSOM ST / 22ND ST,-122.41438929082938,37.755700366016896,POINT (-122.41438929082938 37.755700366016896),18032145165015
180321423,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,05/01/2018,00:08,TARAVAL,NONE,400 Block of VERNON ST,-122.4679949212713,37.72068015123027,POINT (-122.4679949212713 37.72068015123027),18032142364020
180321724,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,05/01/2018,00:01,BAYVIEW,NONE,1100 Block of 4TH ST,-122.39147033594075,37.773117629859115,POINT (-122.39147033594075 37.773117629859115),18032172405083
180322534,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,05/01/2018,00:01,PARK,NONE,MARKET ST / NOE ST,-122.43307515240313,37.764193779024225,POINT (-122.43307515240313 37.764193779024225),18032253464085
186098044,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,00:01,INGLESIDE,NONE,ADDISON ST / BEMIS ST,-122.42949749517716,37.73782415383227,POINT (-122.42949749517716 37.73782415383227),18609804406244
186101001,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,05/01/2018,00:01,BAYVIEW,NONE,700 Block of DARTMOUTH ST,-122.40981457191135,37.721342522882736,POINT (-122.40981457191135 37.721342522882736),18610100106244
180321398,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,04/30/2018,23:50,PARK,"ARREST, BOOKED",17TH ST / ROOSEVELT WY,-122.44530862080173,37.7618801162721,POINT (-122.44530862080173 37.7618801162721),18032139865010
180321398,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/30/2018,23:50,PARK,"ARREST, BOOKED",17TH ST / ROOSEVELT WY,-122.44530862080173,37.7618801162721,POINT (-122.44530862080173 37.7618801162721),18032139865016
180321382,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/30/2018,23:30,TARAVAL,NONE,MONTANA ST / PLYMOUTH AV,-122.45608555378001,37.716629716597815,POINT (-122.45608555378001 37.716629716597815),18032138228160
180321348,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,04/30/2018,23:12,CENTRAL,"ARREST, BOOKED",SANSOME ST / PINE ST,-122.40093515018906,37.79210861721238,POINT (-122.40093515018906 37.79210861721238),18032134816650
180321348,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,04/30/2018,23:12,CENTRAL,"ARREST, BOOKED",SANSOME ST / PINE ST,-122.40093515018906,37.79210861721238,POINT (-122.40093515018906 37.79210861721238),18032134816710
180321348,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,04/30/2018,23:12,CENTRAL,"ARREST, BOOKED",SANSOME ST / PINE ST,-122.40093515018906,37.79210861721238,POINT (-122.40093515018906 37.79210861721238),18032134865010
186096850,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/30/2018,23:10,CENTRAL,NONE,CLAY ST / TAYLOR ST,-122.41283170065611,37.793432517977145,POINT (-122.41283170065611 37.793432517977145),18609685006244
180321376,NON-CRIMINAL,FOUND PROPERTY,Monday,04/30/2018,23:00,SOUTHERN,NONE,CHANNEL ST / 4TH ST,-122.39191301983647,37.77465711050061,POINT (-122.39191301983647 37.77465711050061),18032137672000
180325061,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/30/2018,23:00,NORTHERN,NONE,200 Block of LINDEN ST,-122.42208584831744,37.77657300302332,POINT (-122.42208584831744 37.77657300302332),18032506107021
180321401,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/30/2018,22:29,NORTHERN,NONE,1500 Block of FRANCISCO ST,-122.43070316813129,37.80253207536194,POINT (-122.43070316813129 37.80253207536194),18032140164085
180321229,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,04/30/2018,22:20,BAYVIEW,NONE,800 Block of MISSOURI ST,-122.39565974671002,37.75524530990762,POINT (-122.39565974671002 37.75524530990762),18032122964020
180321241,ASSAULT,BATTERY,Monday,04/30/2018,22:20,SOUTHERN,NONE,3RD ST / BRANNAN ST,-122.39430447519385,37.78009053059243,POINT (-122.39430447519385 37.78009053059243),18032124104134
180321241,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Monday,04/30/2018,22:20,SOUTHERN,NONE,3RD ST / BRANNAN ST,-122.39430447519385,37.78009053059243,POINT (-122.39430447519385 37.78009053059243),18032124115300
180321241,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/30/2018,22:20,SOUTHERN,NONE,3RD ST / BRANNAN ST,-122.39430447519385,37.78009053059243,POINT (-122.39430447519385 37.78009053059243),18032124128160
180321213,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,04/30/2018,22:10,TARAVAL,NONE,1300 Block of 46TH AV,-122.50606141320304,37.76133380224714,POINT (-122.50606141320304 37.76133380224714),18032121364020
180323667,MISSING PERSON,MISSING JUVENILE,Monday,04/30/2018,22:00,TARAVAL,NONE,100 Block of GOETHE ST,-122.4597863263008,37.70902431871669,POINT (-122.4597863263008 37.70902431871669),18032366774010
180324518,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,04/30/2018,22:00,SOUTHERN,NONE,11TH ST / HOWARD ST,-122.41556446569527,37.77309948204797,POINT (-122.41556446569527 37.77309948204797),18032451871010
180324518,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Monday,04/30/2018,22:00,SOUTHERN,NONE,11TH ST / HOWARD ST,-122.41556446569527,37.77309948204797,POINT (-122.41556446569527 37.77309948204797),18032451871012
186103063,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/30/2018,22:00,SOUTHERN,NONE,11TH ST / HOWARD ST,-122.41556446569527,37.77309948204797,POINT (-122.41556446569527 37.77309948204797),18610306306244
180321172,DRUG/NARCOTIC,POSSESSION OF HEROIN,Monday,04/30/2018,21:52,CENTRAL,"ARREST, BOOKED",GRANT AV / POST ST,-122.40522282175513,37.78869369201293,POINT (-122.40522282175513 37.78869369201293),18032117216100
180321172,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,04/30/2018,21:52,CENTRAL,"ARREST, BOOKED",GRANT AV / POST ST,-122.40522282175513,37.78869369201293,POINT (-122.40522282175513 37.78869369201293),18032117216710
180321122,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Monday,04/30/2018,21:40,TARAVAL,NONE,1600 Block of 24TH AV,-122.48209320599241,37.75678052074806,POINT (-122.48209320599241 37.75678052074806),18032112228161
180321122,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/30/2018,21:40,TARAVAL,NONE,1600 Block of 24TH AV,-122.48209320599241,37.75678052074806,POINT (-122.48209320599241 37.75678052074806),18032112264085
180321279,NON-CRIMINAL,AIDED CASE,Monday,04/30/2018,21:31,SOUTHERN,NONE,100 Block of 6TH ST,-122.40836857934458,37.78077842537316,POINT (-122.40836857934458 37.78077842537316),18032127951040
180321279,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,04/30/2018,21:31,SOUTHERN,NONE,100 Block of 6TH ST,-122.40836857934458,37.78077842537316,POINT (-122.40836857934458 37.78077842537316),18032127964070
180323388,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,04/30/2018,21:00,NORTHERN,NONE,LAGUNA ST / MCALLISTER ST,-122.42683274198603,37.779258474435224,POINT (-122.42683274198603 37.779258474435224),18032338807021
186102786,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/30/2018,21:00,BAYVIEW,NONE,CONNECTICUT ST / 17TH ST,-122.39774156658873,37.765072867677354,POINT (-122.39774156658873 37.765072867677354),18610278606244
180321053,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,04/30/2018,20:48,BAYVIEW,"ARREST, BOOKED",100 Block of MADDUX AV,-122.39926445860348,37.73292615365233,POINT (-122.39926445860348 37.73292615365233),18032105304138
180320986,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,04/30/2018,20:38,RICHMOND,"ARREST, BOOKED",BALBOA ST / 4TH AV,-122.4618684181132,37.777331894898694,POINT (-122.4618684181132 37.777331894898694),18032098665010
180320986,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,04/30/2018,20:38,RICHMOND,"ARREST, BOOKED",BALBOA ST / 4TH AV,-122.4618684181132,37.777331894898694,POINT (-122.4618684181132 37.777331894898694),18032098665015
180321003,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,04/30/2018,20:35,SOUTHERN,NONE,5TH ST / HARRISON ST,-122.40184636752176,37.77903241362508,POINT (-122.40184636752176 37.77903241362508),18032100315040
180322136,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,04/30/2018,20:30,INGLESIDE,NONE,3200 Block of FOLSOM ST,-122.41361795251348,37.74693692851275,POINT (-122.41361795251348 37.74693692851275),18032213606313
180322136,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,04/30/2018,20:30,INGLESIDE,NONE,3200 Block of FOLSOM ST,-122.41361795251348,37.74693692851275,POINT (-122.41361795251348 37.74693692851275),18032213606372
180320964,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,04/30/2018,20:28,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.41512058933773,37.78175893664054,POINT (-122.41512058933773 37.78175893664054),18032096404013
180320964,OTHER OFFENSES,INDECENT EXPOSURE (JUVENILE VICTIM),Monday,04/30/2018,20:28,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.41512058933773,37.78175893664054,POINT (-122.41512058933773 37.78175893664054),18032096414044
180321871,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,04/30/2018,20:20,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),18032187128160
180321019,ASSAULT,BATTERY,Monday,04/30/2018,20:15,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.40224602909709,37.78108881533455,POINT (-122.40224602909709 37.78108881533455),18032101904134
180321019,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/30/2018,20:15,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.40224602909709,37.78108881533455,POINT (-122.40224602909709 37.78108881533455),18032101964085
180321025,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,04/30/2018,20:08,CENTRAL,NONE,500 Block of BROADWAY ST,-122.40586321263237,37.79802284521844,POINT (-122.40586321263237 37.79802284521844),18032102506304
180321025,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,04/30/2018,20:08,CENTRAL,NONE,500 Block of BROADWAY ST,-122.40586321263237,37.79802284521844,POINT (-122.40586321263237 37.79802284521844),18032102564085
180320992,WEAPON LAWS,POSS OF LOADED FIREARM,Monday,04/30/2018,20:04,INGLESIDE,"ARREST, BOOKED",1500 Block of SUNNYDALE AV,-122.41714480239858,37.7121502932531,POINT (-122.41714480239858 37.7121502932531),18032099212100
180320992,OTHER OFFENSES,VIOLATION OF CIVIL GANG INJUNCTION,Monday,04/30/2018,20:04,INGLESIDE,"ARREST, BOOKED",1500 Block of SUNNYDALE AV,-122.41714480239858,37.7121502932531,POINT (-122.41714480239858 37.7121502932531),18032099215163
180320992,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,04/30/2018,20:04,INGLESIDE,"ARREST, BOOKED",1500 Block of SUNNYDALE AV,-122.41714480239858,37.7121502932531,POINT (-122.41714480239858 37.7121502932531),18032099216650
